from,to
2015907999,2149786920
2015907999,2101090399
2020091447,2029648951
2020091447,2068981142
2082500869,2029648951
1870050738,2029648951
2907823118,2029648951
2907823118,2346523564
2028397399,2029648951
2751338140,2029648951
2751338140,2060672619
2751338140,2151079026
2751338140,2006031468
2751338140,2327508679
2751338140,2246512473
2751338140,2064122841
2259679597,2029648951
1998385980,2029648951
1998385980,2132717534
2083541379,2029648951
1875636910,2029648951
2560194494,2029648951
2079525431,2029648951
2945733169,2029648951
2059261129,2029648951
2059261129,2330179608
1544897574,2029648951
1544897574,2132717534
1544897574,2055832891
1544897574,1602900181
2549479026,2029648951
2549479026,2155598412
2549479026,2137486562
2140500568,2029648951
2140500568,2896900855
2112283457,2029648951
2334903185,2029648951
2334903185,1806476573
2334903185,2041008602
2334903185,1995733988
2126359323,2029648951
2139949507,2029648951
2139949507,2081253313
2139949507,1990326700
2139949507,1984836527
2139949507,2017638541
2079225586,2029648951
1637244238,2029648951
1582925194,2029648951
1582925194,2137230564
2905510178,2029648951
2905510178,2034358987
2134734761,2029648951
2134734761,2028520767
2134734761,1968990255
2775433599,2029648951
2157002422,2029648951
3008971346,2029648951
3008971346,2336507636
3008971346,2057324335
3008971346,2061002149
3008971346,2143954619
2016580381,2029648951
1602171154,2029648951
1602171154,1988638360
1602171154,2556909820
2754793430,2029648951
2754793430,2141874034
2754793430,2068016935
2754793430,320743173
2754793430,2338725795
2754793430,2032870531
2754793430,2336404682
1961707810,2029648951
1961707810,2146923377
1961707810,2021210817
1961707810,1993565013
1961707810,2092148891
1574558010,2029648951
1574558010,2098115687
73194500,2029648951
73194500,2018084449
1731378251,2029648951
1731378251,2504186965
2945419052,2029648951
2945419052,16870613
2945419052,148334596
2121555299,2029648951
2121555299,2111742633
2187921091,2029648951
2187921091,1596687960
2126748113,2029648951
2126748113,1603676139
2126748113,2038811519
2737666726,2029648951
2737666726,2109679179
2134536896,2029648951
2524393183,2029648951
2524393183,2109679179
2524393183,2109583320
2524393183,2489107594
1738291381,2029648951
318022783,2029648951
318022783,1993565013
2903398858,2029648951
2144956395,2029648951
2144956395,594783201
2093103769,2029648951
2083814742,2029648951
1978085998,2029648951
1978085998,2089356246
1978085998,2006209812
2042763682,2029648951
2811315204,2029648951
2811315204,2078822532
2811315204,2020801860
2811315204,2587868374
2912209733,2029648951
2912209733,2302145134
2060254942,2029648951
2060254942,226232641
2037646727,2029648951
2132652759,2029648951
2036985160,2029648951
2036985160,65857465
2036985160,2109583320
2036985160,2101012829
1910938604,2029648951
1741317202,2029648951
1741317202,1523436214
1535262426,2029648951
2724456656,2029648951
2030727687,2029648951
2030727687,2292230802
2030727687,2123933845
2030727687,1586548807
2620785291,2029648951
2620785291,2023689659
2965519524,2029648951
2965519524,2030473408
2965519524,2200869831
2999934387,2029648951
2999934387,2088413716
2999934387,1931612376
2999934387,2125502888
2999934387,2286823667
2999934387,2008906770
2999934387,2072865786
2999934387,100191745
2999934387,2017846125
2999934387,2063132838
2784220280,2029648951
2784220280,2002351793
2784220280,2117947229
2784220280,2135549060
2784220280,2287031910
2784220280,2137828045
2898060794,2029648951
2281942903,2029648951
2281942903,154434343
2030565289,2029648951
2030565289,1531413278
228782769,2029648951
228782769,2075948938
228782769,2476765328
3021402372,2029648951
2903271066,2029648951
2701367851,2029648951
2701367851,2280274594
2701367851,1620929339
2031445771,2029648951
2499483180,2029648951
2499483180,1603676139
2499483180,2149601598
2499483180,2086701584
2499483180,1559185731
2064122841,2029648951
255004644,2029648951
2151981943,2029648951
2064234411,2029648951
3005309300,2029648951
2102979651,2029648951
2102979651,2161148848
2024870669,2029648951
2024870669,1972253930
2024870669,2063308036
2024870669,2033551345
1965235460,2029648951
2168494751,2029648951
1993358969,2029648951
1993358969,2773206746
2019518690,2029648951
2298359963,2029648951
2298359963,1539523594
1650614631,2029648951
1650614631,2084689307
1650614631,1840057708
1650614631,1969847367
1650614631,1998385980
1650614631,1544897574
1650614631,1995962577
2049279767,2029648951
2184674516,2029648951
2184674516,2336507636
2135962284,2029648951
2295047492,2029648951
2295047492,2057705295
2090318278,2029648951
2090318278,2000243044
1979040108,2029648951
1979040108,2002351793
1979040108,2165098384
1848088765,2029648951
2213859990,2029648951
2213859990,2089073394
2213859990,2088751012
2116842650,2029648951
2116842650,1870793702
2116842650,2060672619
2116842650,2913138585
2116842650,2132652759
1531413278,2029648951
1531413278,2113095700
2596557947,2029648951
1667769653,2029648951
2791406636,2029648951
2791406636,2029496791
2791406636,2059464776
2199690185,2029648951
2199690185,2101090399
2199690185,1485373183
2199690185,1806476573
1986799445,2029648951
645409195,2029648951
2809432046,2029648951
2809432046,2028520767
2809432046,1927731015
2809432046,2099349393
2809432046,2974542231
2110704266,2029648951
2030929258,2029648951
2030929258,2109679179
2030929258,1870793702
2030929258,2026528972
2030929258,2198000225
2030929258,2018673962
2086318917,2029648951
2086318917,2283159037
2915532832,2029648951
1959768844,2029648951
1959768844,2088413716
1959768844,2084849849
1995624629,2029648951
1995624629,2068016935
2563885651,2029648951
2563885651,2061957778
2563885651,2121560326
1981499137,2029648951
1981499137,1976787312
1937195406,2029648951
2526241180,2029648951
2526241180,2132166513
1488674636,2029648951
1488674636,2304460411
587230498,2029648951
2182816824,2029648951
2182816824,2111742633
2182816824,2028397399
2182816824,2071567887
2059464776,2029648951
2059464776,2011572622
2112297077,2029648951
2112297077,1988058553
3019528068,2029648951
2206909318,2029648951
2050979393,2029648951
1990559280,2029648951
2291262694,2029648951
2291262694,2071446845
2291262694,2006448568
2047040775,2029648951
2047040775,2102658066
2975570997,2029648951
2186237390,2029648951
2186237390,2135644120
1993743114,2029648951
2594159109,2029648951
2594159109,1988638360
2594159109,2004052993
2594159109,1831119212
2594159109,2164044174
2594159109,2727259983
2168159579,2029648951
2168159579,2055131698
2299598356,2029648951
2299598356,2146923377
2299598356,2089356246
1559986925,2029648951
2034849502,2029648951
1980611847,2029648951
1980611847,2114497837
331900092,2029648951
331900092,2117947229
331900092,2127770970
331900092,2133299230
2161187496,2029648951
1754979496,2029648951
1754979496,2116846707
1754979496,2123822467
1754979496,2023640666
1754979496,1931612376
1754979496,2068016935
2339043285,2029648951
2339043285,632741307
2062583869,2029648951
2062583869,2093651452
2018880482,2029648951
2018880482,2101090399
2018880482,1981410738
2018880482,2088413716
2018880482,1931612376
2018880482,2084849849
2612621819,2029648951
2107700773,2029648951
2107700773,1988638360
2107700773,1984028599
2090361998,2029648951
2923205183,2029648951
2923205183,1529669390
2923205183,1840057708
2623160770,2029648951
2623160770,2149786920
2623160770,2088413716
2623160770,1731378251
2061442372,2029648951
2061442372,1969878641
2061442372,2064234411
2061442372,2024988521
2503975525,2029648951
2503975525,1861365875
2503975525,106629644
2332870580,2029648951
2323115924,2029648951
2323115924,1972303423
2097709581,2029648951
2801835103,2029648951
2797999465,2029648951
2797999465,2039616261
2797999465,2057705295
2797999465,2583850431
2797999465,2053934958
2797999465,2615145382
2797999465,2134504333
2320514769,2029648951
2320514769,1975909042
2479337974,2029648951
2004639500,2029648951
1558455749,2029648951
104494726,2029648951
104494726,2132053305
104494726,2137230564
3015992259,2029648951
3015992259,2609831456
2907836064,2029648951
2907836064,647613348
2005881482,2029648951
159013976,2029648951
159013976,2336507636
159013976,2095854347
2774661341,2029648951
2774661341,1597328528
2093066761,2029648951
2569122267,2029648951
2569122267,2115286167
2569122267,2139711467
2342617817,2029648951
2466074255,2029648951
2466074255,1608475786
2466074255,2163614629
2466074255,2472788326
2097003622,2029648951
2097003622,1981410738
2097003622,1972822632
80547889,2029648951
30735893,2029648951
2947970797,2029648951
2947970797,2033544236
2415580789,2029648951
2415580789,1983066423
2150377630,2029648951
2495683504,2029648951
2495683504,1973002034
2055131698,2029648951
2494335461,2029648951
2047443639,2029648951
2047443639,2151079026
2771079374,2029648951
2771079374,1529669390
2771079374,1626717024
2771079374,1840057708
2771079374,2734329941
2771079374,2414941362
2291911017,2029648951
2291911017,1988638360
2291911017,2154532774
2938060883,2029648951
2059522753,2029648951
2059522753,1970542158
2059522753,2048608136
2059522753,31417816
2059522753,2016477957
2990614788,2029648951
2990614788,1966057042
2767730176,2029648951
2767730176,2134823012
2767730176,2002351793
2767730176,1870793702
2767730176,2098635935
2767730176,2060672619
2767730176,2330179608
2767730176,980234182
2767730176,1682796621
2767730176,288957471
2767730176,2569385029
2602452565,2029648951
2332064892,2029648951
2296374361,2029648951
2178638468,2029648951
2606069536,2029648951
2521001276,2029648951
2521001276,2148164880
2963720386,2029648951
2107652918,2029648951
2037194183,2029648951
2037194183,632741307
2007939451,2029648951
2496040462,2029648951
2291884135,2029648951
2291884135,1979839239
2291884135,2111593039
2291884135,2102595880
2996927966,2029648951
2996927966,2134823012
2996927966,2395239617
2996927966,2014459766
2952662915,2029648951
2952662915,2468976064
2090387416,2029648951
2090387416,2115217659
2065603716,2029648951
2099046215,2029648951
2230563978,2029648951
2230563978,2394939853
2118814488,2029648951
2032870531,2029648951
2151472561,2029648951
2968792925,2029648951
2968792925,2560651924
2889497687,2029648951
2167609030,2029648951
1977301871,2029648951
2336404682,2029648951
2336404682,320743173
2086701584,2029648951
1562415752,2029648951
603879807,2029648951
603879807,149696840
603879807,1979839239
603879807,2053029372
2462985335,2029648951
2018596082,2029648951
2018596082,2101090399
2018596082,2158749340
3093640657,2029648951
2088411373,2029648951
2750088342,2029648951
2750088342,2188823400
1989878827,2029648951
1989878827,2008757305
1989878827,2198000225
1989878827,2147949606
1989878827,2018673962
2171670050,2029648951
26871379,2029648951
26871379,2101090399
1901976826,2029648951
2955091880,2029648951
2039875285,2029648951
200516023,2029648951
200516023,2049921743
2166216040,2029648951
2165508718,2029648951
1974333749,2029648951
2184968081,2029648951
2559945094,2029648951
2401223759,2029648951
2401223759,65857465
2401223759,2142885425
2401223759,2135036092
2401223759,1981743426
2401223759,2022924289
2401223759,1991780720
2401223759,124394790
2769362001,2029648951
2769362001,1485373183
1995962577,2029648951
1988712004,2029648951
2337226176,2029648951
2337226176,2136478795
2337226176,2075126836
2567061820,2029648951
2477129861,2029648951
2477129861,2099494061
2165034363,2029648951
2165034363,2292230802
2165034363,2123933845
2165034363,2106497879
2165034363,1995733988
2165034363,1549233209
2474004734,2029648951
2343994867,2029648951
2343994867,647613348
2091393824,2029648951
2795772362,2029648951
2795772362,2135056009
2010464907,2029648951
2188823400,2029648951
2000942400,2029648951
2000942400,2165098384
1970444068,2029648951
1970444068,2109583320
1970444068,2122429912
2111425695,2029648951
2111425695,1836083519
2791476875,2029648951
2791476875,2002351793
1988432245,2029648951
1495545237,2029648951
2793229275,2029648951
2793229275,2066610451
2793229275,2074403577
2793229275,1949986203
2793229275,1522571892
2793229275,1987110971
2073836912,2029648951
2017664328,2029648951
2618219828,2029648951
2618219828,2119321222
2618219828,2530976649
2618219828,2002609554
2618219828,1778915972
2618219828,815566259
2320673776,2029648951
2320673776,2135549060
2320673776,1972303423
2320673776,2143954619
2014663861,2029648951
2014663861,2134823012
2014663861,2016144836
2014663861,2056309457
2014663861,2007732484
2501792960,2029648951
2500802474,2029648951
2229920846,2029648951
2229920846,2007575913
2024394848,2029648951
2024394848,2394939853
2000398886,2029648951
99191680,2029648951
2917445942,2029648951
2917445942,2805601082
2917445942,2790801072
2055753776,2029648951
2972832505,2029648951
2092467389,2029648951
2181664775,2029648951
2181664775,1967575678
2073827728,2029648951
1492709513,2029648951
1492709513,1910505311
2888380750,2029648951
2888380750,2075237156
2070319147,2029648951
2104311210,2029648951
2104311210,1990744295
2104311210,1497439928
2207640944,2029648951
2100145943,2029648951
2100145943,1972822632
2480572516,2029648951
1488920461,2029648951
1488920461,1987624772
2756321223,2029648951
2756321223,2055464537
2756321223,2042190343
1614636068,2029648951
1614636068,2116846707
1614636068,2159415317
1614636068,2055343956
1614636068,2233377332
320519518,2029648951
2791464167,2029648951
2791464167,2160532407
2791464167,2079225586
2791464167,2086318917
2892006193,2029648951
2892006193,2518207145
2092908380,2029648951
2092908380,1498818085
2317703446,2029648951
2317703446,1509643689
2025973296,2029648951
2509380171,2029648951
2509380171,1981410738
2509380171,2146798439
2509380171,2073827728
2400455767,2029648951
2400455767,2025899671
2007566044,2029648951
2007566044,1969125713
2007566044,1993565013
42233334,2029648951
42233334,2486408847
2887781393,2029648951
2887781393,2002866821
2887781393,2092148891
1544957580,2029648951
2921896217,2029648951
2613011991,2029648951
2613011991,1981410738
2613011991,2014792016
2613011991,1975437296
2613011991,2043517359
2613011991,1974371731
1995733988,2029648951
200595450,2029648951
200595450,1806476573
200595450,2013255976
2889567235,2029648951
2889567235,2022892340
2889567235,2337226176
2889567235,2900304566
2336886258,2029648951
2605555692,2029648951
2526699322,2029648951
